@relation 'crimepredict-weka.filters.unsupervised.attribute.Remove-R4_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1'

@attribute 0.177medFamInc+0.175medIncome+0.174PctKids2Par+0.171pctWInvInc+0.171PctFam2Par... numeric
@attribute '0.21 PctRecImmig10+0.21 PctRecImmig8+0.208PctRecImmig5+0.206PctForeignBorn+0.205PctRecentImmig...' numeric
@attribute 0.204HousVacant-0.193PersPerOccupHous+0.193numbUrban+0.192population+0.192NumInShelters... numeric
@attribute -0.243PctSameCity85-0.242PctSameHouse85+0.207PctImmigRec5+0.204PctImmigRec8+0.202PctImmigRecent... numeric
@attribute '-0.238agePct65up-0.203pctWSocSec+0.2  agePct12t21+0.186pctWWage+0.179householdsize...' numeric
@attribute -0.371PolicPerPop-0.371LemasSwFTPerPop-0.367LemasSwFTFieldPerPop-0.32PolicBudgPerPop-0.251LemasTotReqPerPop... numeric
@attribute '0.278PctEmplProfServ-0.235MedYrHousBuilt-0.213PolicBudgPerPop+0.21 MalePctNevMarr-0.196LemasSwFTPerPop...' numeric
@attribute -0.302racepctblack-0.216PctIlleg+0.214racePctWhite-0.186PctPolicBlack+0.183RacialMatchCommPol... numeric
@attribute 0.287PctEmplManu+0.284PctHousOccup-0.231MedYrHousBuilt+0.217PopDens+0.192PctOccupManu... numeric
@attribute -0.413PctPolicMinor+0.412PctPolicWhite-0.285PctPolicHisp-0.251PctPolicAsian-0.251PctPolicBlack... numeric
@attribute -0.303PctImmigRec8-0.298PctImmigRec5-0.295PctImmigRec10-0.278PctImmigRecent+0.209MalePctNevMarr... numeric
@attribute 0.259PctPolicHisp-0.257MedRentPctHousInc+0.228PctPolicMinor+0.222state-0.22PctPolicWhite... numeric
@attribute 0.311MedOwnCostPctIncNoMtg-0.272PolicReqPerOffic-0.255pctWRetire-0.231pctUrban-0.23PctHousOccup... numeric
@attribute 0.359PolicReqPerOffic+0.259LemasTotReqPerPop+0.254LemasPctPolicOnPatr-0.253pctWRetire-0.235PctPolicBlack... numeric
@attribute '0.479PctWorkMomYoungKids+0.441PctWorkMom+0.21 pctWFarmSelf+0.195LemasPctOfficDrugUn-0.134PctHousOccup...' numeric
@attribute -0.368PolicReqPerOffic-0.283state-0.266LemasPctPolicOnPatr+0.248PolicAveOTWorked-0.236LemasTotReqPerPop... numeric
@attribute 0.266MedOwnCostPctIncNoMtg+0.239PctEmplManu+0.212PctImmigRec5-0.208PctEmplProfServ-0.202county... numeric
@attribute 0.482county+0.348community+0.287PctEmplManu-0.196LemasGangUnitDeploy-0.168NumKindsDrugsSeiz... numeric
@attribute '-0.462RacialMatchCommPol+0.32 PctPolicAsian-0.254LemasPctPolicOnPatr+0.224PolicAveOTWorked+0.221LemasGangUnitDeploy...' numeric
@attribute 0.354PolicAveOTWorked-0.309PctPolicBlack+0.254PctPolicHisp+0.242LemasPctPolicOnPatr+0.213PctPolicAsian... numeric
@attribute -0.769fold+0.321PolicAveOTWorked-0.233RacialMatchCommPol+0.217LemasPctPolicOnPatr-0.204county... numeric
@attribute '-0.643community-0.342LemasGangUnitDeploy-0.231PolicAveOTWorked-0.23OtherPerCap+0.19 LemasPctOfficDrugUn...' numeric
@attribute 0.592indianPerCap+0.356LemasGangUnitDeploy-0.338community+0.318NumKindsDrugsSeiz-0.184fold... numeric
@attribute -0.424OtherPerCap+0.371indianPerCap-0.323NumKindsDrugsSeiz+0.319PolicAveOTWorked+0.298county... numeric
@attribute -0.442fold-0.407PolicAveOTWorked+0.283PctPolicAsian+0.254NumKindsDrugsSeiz+0.231county... numeric
@attribute -0.516OtherPerCap-0.401indianPerCap+0.395LemasGangUnitDeploy-0.212PctPolicAsian-0.169NumStreet... numeric
@attribute 0.463NumKindsDrugsSeiz+0.459LemasPctPolicOnPatr-0.293OtherPerCap+0.229community+0.209LemasPctOfficDrugUn... numeric
@attribute -0.433indianPerCap+0.395county-0.393community+0.325LemasPctPolicOnPatr+0.218OtherPerCap... numeric
@attribute -0.483NumKindsDrugsSeiz+0.427LemasGangUnitDeploy+0.285LemasPctPolicOnPatr-0.263PolicAveOTWorked+0.219PctVacMore6Mos... numeric
@attribute '-0.349PctVacMore6Mos-0.261PctVacantBoarded+0.236MedYrHousBuilt-0.231indianPerCap+0.21 PctSameState85...' numeric
@attribute 0.436AsianPerCap-0.283pctWFarmSelf-0.273LemasGangUnitDeploy-0.245PctHousOccup-0.221MedNumBR... numeric
@attribute 0.687AsianPerCap-0.271PctWOFullPlumb-0.244blackPerCap-0.176pctUrban+0.175RacialMatchCommPol... numeric
@attribute 0.533PctWOFullPlumb+0.236blackPerCap-0.231state-0.227pctWFarmSelf-0.168pctUrban... numeric
@attribute -0.328racePctAsian-0.243blackPerCap+0.234pctWFarmSelf+0.212NumStreet+0.209PctLargHouseFam... numeric
@attribute 0.427RacialMatchCommPol+0.411PctPolicAsian-0.341PctPolicHisp+0.298PctPolicBlack-0.224MedNumBR... numeric
@attribute -0.471state+0.346MedNumBR-0.269PctEmplManu-0.214MedRentPctHousInc+0.201county... numeric
@attribute 0.385LemasPctOfficDrugUn-0.35LandArea+0.304OfficAssgnDrugUnits-0.231PolicCars+0.203MedRentPctHousInc... numeric
@attribute -0.617blackPerCap+0.358PctWOFullPlumb-0.239PctVacantBoarded+0.224LemasPctOfficDrugUn+0.208OfficAssgnDrugUnits... numeric
@attribute 0.486PctWOFullPlumb+0.306MedRentPctHousInc+0.244pctUrban+0.212pctWFarmSelf-0.2MedOwnCostPctIncNoMtg... numeric
@attribute 0.414blackPerCap+0.274pctWRetire+0.261pctWFarmSelf+0.219racePctAsian+0.218state... numeric
@attribute 0.397PctHousOccup-0.325MedNumBR+0.283pctWFarmSelf+0.268PctVacantBoarded+0.211MedOwnCostPctIncNoMtg... numeric
@attribute -0.427MedNumBR-0.225MedOwnCostPctIncNoMtg-0.211state+0.197PctVacMore6Mos+0.176PctHousLess3BR... numeric
@attribute '0.669HispPerCap-0.348NumStreet-0.319OtherPerCap+0.18 PctPolicAsian-0.151PctVacantBoarded...' numeric
@attribute 0.556NumStreet+0.419HispPerCap-0.296PctPolicAsian-0.22pctUrban-0.208OtherPerCap... numeric
@attribute '-0.399PctUsePubTrans+0.341MedOwnCostPctInc+0.26 pctUrban+0.215MedNumBR+0.206pctWRetire...' numeric
@attribute 0.443ViolentCrimesPerPop-0.288pctUrban+0.264LandArea-0.25racePctAsian-0.208MedOwnCostPctIncNoMtg... numeric
@attribute -0.424PctVacantBoarded+0.349pctUrban+0.227pctWFarmSelf+0.217NumStreet+0.194MedOwnCostPctIncNoMtg... numeric
@attribute '-0.437PctVacMore6Mos+0.386PctVacantBoarded+0.265MedOwnCostPctIncNoMtg+0.24 racePctAsian-0.238PctHousOccup...' numeric
@attribute PolicOperBudg numeric

@data
5.080847,4.856833,-2.041641,-0.700651,0.605439,-0.047273,-1.585897,-1.700068,-0.992913,-0.19103,-0.153286,-1.949669,0.021738,0.435337,-0.349554,2.021302,0.092922,0.290889,-0.937843,-1.187071,0.533774,0.208487,-0.63762,1.24044,0.942555,0.412053,0.53308,0.66662,0.067261,0.242493,-0.281872,0.083425,-1.035319,0.978214,-0.146915,0.050538,0.397543,-0.056289,0.414372,-0.000644,-0.160814,0.085958,0.077052,-0.595076,0.605171,-0.416297,-0.100901,-0.44212,?
-2.846914,-6.392373,-0.517634,-4.193606,-2.692421,-0.625524,3.025731,3.002878,1.221993,0.076913,0.554029,0.294635,-0.949007,-0.509882,-0.444172,-1.345289,0.703665,0.266841,0.796703,0.113438,0.178947,-0.605347,-0.616465,-0.433932,0.955659,0.638941,-0.136789,0.415817,0.624715,-1.239044,0.84108,-1.253608,0.528589,-0.385637,0.484926,1.019599,0.179709,0.362536,1.852673,-0.406951,1.063682,-1.014952,0.425208,0.314574,1.085891,-0.770187,-1.006931,0.757317,?
-0.120153,-1.192417,-0.075443,3.527806,2.294514,0.228082,-1.777409,-0.226894,0.635023,-0.225329,-0.357293,0.664395,-0.680328,-0.704049,-2.390962,-1.154872,1.114292,0.374019,-0.429371,0.655005,0.43384,0.011019,0.412434,-0.423648,0.251341,-0.050261,-0.098172,-0.098986,0.330119,-0.189907,0.617041,-0.092735,-0.926377,0.287063,-0.445751,0.94154,-0.243726,0.298737,-0.670605,0.550826,0.293436,-1.277969,-0.231861,0.092951,0.010287,-0.146559,-0.094355,-0.751756,?
2.402101,-3.56829,-1.668714,-1.935437,2.079252,0.660417,-1.154338,-0.264477,2.895796,-0.925422,1.292325,-0.221499,-0.128141,0.241135,-0.095256,0.009371,-0.140949,2.677797,1.180008,-0.643111,0.726187,-1.814774,-0.056567,-1.321503,0.268907,-1.443696,-0.670991,0.123782,-0.304382,0.009356,-1.590178,0.609965,-0.696822,0.610539,-0.359136,-1.396253,-0.134857,1.427647,-0.023557,-1.072019,-1.38099,0.202744,-0.559278,-0.227006,-0.02833,0.335463,-0.851616,0.423282,?
1.109851,-0.75121,-0.365815,-0.657714,0.023681,0.319433,-0.636439,-1.982291,1.50585,-0.562299,0.654808,-0.60377,0.616531,-0.46986,0.103831,-0.345782,0.579358,-1.075776,-0.501809,0.300272,0.594646,1.312334,1.17338,-0.017553,0.152486,0.304947,-0.706202,0.506693,0.014537,0.163015,-0.085309,-0.746492,-0.694554,0.023361,0.237471,0.622562,-0.874426,0.042138,-0.730461,0.690617,0.591803,-0.508587,-0.362221,0.109393,0.177132,0.516777,-0.01732,-0.161952,?
3.715158,-0.542857,-0.179298,-3.235281,-3.008279,-0.23341,1.272748,1.186501,1.525348,-0.228217,0.431707,-0.105416,0.37973,-0.405395,-0.958394,-1.171939,1.211178,0.375158,0.131453,-0.812897,0.364146,-0.494151,1.405503,-0.448599,-0.059615,-1.214178,-0.055931,-0.341503,0.389932,-0.397771,0.072871,-0.788355,-0.484827,0.234278,0.304734,1.592673,-0.884485,0.308489,-0.319376,1.02246,-0.389886,-0.024728,0.437537,0.266216,0.184659,0.133456,-0.260088,-0.357815,?
-6.585476,-3.22348,1.22886,1.247287,-1.951187,-0.096405,-0.097008,-2.32208,-1.395519,-0.618475,-0.563114,-0.986491,0.304173,0.540247,-0.834231,-0.01418,-0.262141,0.179098,-0.435303,1.325459,0.588866,-0.144774,0.240838,-0.682731,0.403831,0.512681,-0.897787,-0.244554,-0.503515,0.49641,-0.745846,-0.850433,-1.323659,-0.146732,0.378532,-0.654128,-0.708352,0.221865,-0.675608,-0.742248,0.213514,0.654444,0.085065,0.826056,0.297322,1.110573,-1.090181,0.166668,?
2.285406,0.781195,-0.116301,0.151281,0.752536,0.415314,-0.594527,-0.694016,1.302435,0.320854,1.346527,0.172718,0.686813,-0.008647,-1.332966,-0.500441,1.382128,-1.315854,-0.533841,-0.748247,0.635276,0.878678,1.190476,0.23547,0.05616,0.350437,-0.501432,0.62087,-0.862153,1.814438,0.550509,-0.153936,-0.363731,-0.234502,0.966607,-0.247783,-0.908029,0.899025,0.16035,0.132769,0.000132,0.858777,-0.294499,0.008612,-0.642104,-0.014293,-0.020308,0.811799,?
4.862155,5.457953,-1.303365,-0.072519,-0.111818,0.386693,-1.430154,-1.698154,0.609414,-0.806326,0.064388,-1.529774,-1.304096,-0.51674,-0.606112,1.395497,-0.707912,-0.042033,-0.970768,-0.384016,0.160128,0.029622,0.30508,0.554548,0.885478,-0.299663,-0.375387,0.337847,0.551083,-1.166294,0.129992,0.218912,-0.32199,-0.426239,-0.869531,0.003464,-0.26927,0.444204,0.535851,0.733366,-0.365598,0.06216,0.042289,-0.047262,-0.247394,-0.948057,0.114504,0.534158,?
2.634327,-2.552759,1.374736,0.653468,-1.160379,0.472988,-0.258249,1.15924,1.628747,-1.582928,-0.533971,0.170391,-1.054427,-1.565993,0.521077,-0.3565,-0.317571,0.06056,-0.700451,0.059681,0.428657,0.146729,-0.157834,0.025094,0.21762,0.802297,-0.605768,0.716625,-0.711207,0.712677,-0.27026,-0.87185,-0.176551,-0.105143,-0.099193,-0.742329,0.116223,0.256856,-0.437754,-0.360932,-0.792383,-0.360185,-0.296401,-0.176242,1.007882,-0.120247,-0.988529,-0.60979,?
7.144554,-0.785371,0.101307,-2.995031,0.380589,-0.870072,2.169681,-0.840891,0.63573,-0.212125,1.41654,-0.242603,-0.072629,0.737518,0.565961,0.972825,-0.792862,-1.000988,-0.795947,-0.97,0.771794,0.911799,0.113248,-1.226025,-0.554356,0.685322,-0.961459,1.497172,-0.096456,0.623892,1.338452,0.888377,0.30432,1.093518,0.185611,0.355319,-0.085373,-0.938048,-0.723468,0.678107,0.339404,0.411167,-1.085598,-0.525119,-0.28214,0.084741,-0.466316,0.251898,?
-8.167128,9.83627,-4.206526,-0.913917,-6.377587,-0.749479,-1.866696,1.777279,3.419136,0.125622,1.861688,6.018741,3.396427,2.521441,0.018611,-0.321357,1.12549,4.128558,-2.422593,1.5675,-0.435052,0.457088,-1.020423,-0.352472,1.835531,-0.456612,-0.438631,-1.422861,0.445744,-0.972875,-1.416308,-0.310145,1.132671,0.667011,-1.518298,0.535289,-0.281057,-0.588195,1.926026,0.090505,-0.632604,-0.128798,0.721086,-0.032886,0.009851,0.619617,0.211834,-1.647333,0.04
-4.045572,7.617149,-6.601182,-3.578308,-1.828342,-0.023341,-1.481491,-0.363291,0.592479,-0.02263,-0.256123,-1.582209,-2.057179,-1.431289,-0.408913,0.979704,-0.910735,0.009934,-2.236595,-1.001901,0.2831,-0.683814,0.472822,-0.179085,-0.107879,0.449168,-0.041488,0.066201,0.387507,0.52284,1.026795,-0.276577,-0.099834,1.129967,0.35691,-0.727459,-0.521417,0.555322,-1.68105,-0.395637,-0.330953,-0.10344,0.249647,0.091174,-0.199206,1.464782,0.453743,-0.163524,?
1.25689,1.873512,-2.451153,-2.733655,-2.797061,-0.698619,1.365877,2.71893,2.309946,-0.064045,-1.12264,-0.45733,-0.142209,-1.919162,-0.212348,-2.22419,2.435838,1.235831,0.248093,0.144051,0.615635,-0.983132,-0.994213,-0.329068,0.698423,1.322054,0.635807,-0.404185,-0.046482,0.045559,-0.087018,-0.059834,-0.549678,-0.550158,0.149511,0.682103,0.096073,-0.111209,0.230688,-0.304108,0.869469,-2.128594,-0.190258,0.03816,0.116381,0.312466,-0.47826,-0.217923,?
3.151809,-2.825477,-0.985741,-3.2941,0.332673,0.617599,-0.446959,0.97874,0.260426,0.052152,1.268791,0.055586,-1.936926,-1.050485,-1.082184,0.211314,-0.293755,0.723347,-0.531919,-0.448333,0.766073,-0.226976,0.483178,-1.13573,-0.5584,-0.180415,-0.024964,-0.102222,-0.234823,0.571472,-0.332326,-0.991891,-0.156613,-0.248703,0.349706,0.550622,-0.619146,-0.463045,-0.008354,0.082742,0.362071,-0.325553,-0.050766,-0.168622,-0.587746,1.320536,0.014463,0.131955,?
5.261845,-1.282774,1.765668,2.564972,2.224406,0.337399,-1.333609,-0.236881,-0.26249,-0.479025,0.001395,1.586161,0.555379,0.64342,0.251531,0.001373,-1.432815,-0.917479,-0.11769,-0.552149,1.073801,0.017856,-0.038813,0.040218,0.083127,-0.068592,0.024159,-0.18323,-0.886083,0.601102,-0.30672,0.097787,-0.122811,0.343705,0.530238,0.641122,-0.029443,-0.242125,0.268908,-0.149457,0.458806,-0.265296,-0.786504,-0.816937,0.285153,-0.477943,-0.64581,0.890905,?
-2.560607,-3.747191,0.553501,-1.544052,-2.69327,0.064426,1.116952,0.340761,1.647674,-0.296288,2.070104,-0.346523,-0.165966,0.112221,-1.771151,-0.163169,0.590333,-0.999262,-0.451937,-0.197772,0.184478,0.244757,0.490299,-0.907591,-0.082588,-0.333762,-1.248346,0.965676,-0.108266,-0.065972,-0.607057,-0.63524,-0.323843,-0.012584,-0.343732,0.856636,-0.097549,-0.253476,-0.866196,0.01605,-0.451536,-0.860678,-0.056482,-0.26967,1.256779,-0.257577,-0.718134,-0.23373,?
5.748262,-1.590323,0.841167,1.93903,3.141478,0.501226,-1.384531,-0.416954,1.068249,-1.132379,-0.696905,1.415765,-0.268729,-0.008796,1.040595,0.262792,-1.619308,-1.541991,-0.684206,-0.25749,1.250646,0.138855,-0.875762,0.479625,0.320002,0.564532,0.196956,0.104671,-0.977364,0.912223,-0.255117,-0.190061,0.283333,-0.137998,0.342479,0.625624,0.209788,-1.317849,-0.010135,0.455333,0.275602,0.20148,-0.57559,-0.709626,0.192878,0.160274,-0.339041,0.157467,?
-2.141722,-0.219704,-1.488562,2.305636,0.967803,-0.353873,-0.421368,1.833614,1.353904,-0.489611,-0.490987,0.513692,-0.898738,-1.128858,-1.277806,-0.98025,0.806313,-0.149237,-0.458507,-0.009736,0.437374,-0.070537,0.047424,-0.039858,0.388086,0.507676,0.034329,-0.142391,0.196875,-0.398014,0.840078,-0.577381,0.242398,0.265046,0.378893,-1.259615,0.522602,-0.267467,0.387569,-0.218223,0.518361,0.380287,-0.581454,-0.207293,0.02513,-0.653037,0.388086,-0.134039,?
-0.564519,9.30953,-5.726762,-3.820409,0.583176,0.193109,-1.095016,-2.427469,0.724823,-0.05798,-0.288858,-1.98106,-2.561198,-1.788625,1.507369,1.194675,-1.923097,-0.054387,-1.278366,0.538272,0.318159,0.137746,0.424325,-0.390144,0.622028,0.584725,-0.967486,0.276966,0.847043,-1.457145,0.642517,0.070706,-0.502773,-0.420552,-0.314776,-0.902328,-1.061475,0.121329,-0.144348,1.043174,-0.313906,0.662171,0.110718,0.225253,-0.545995,-0.16521,0.807023,1.033971,?
3.671809,5.731839,2.03024,0.738315,-4.269754,-0.717082,0.877166,-1.454385,1.041554,2.602364,-1.040331,1.639695,2.066296,-0.700748,0.90117,1.850725,-0.030588,2.500211,-1.099861,0.213454,0.175233,0.561942,-1.505351,-0.428683,1.324863,0.539525,0.301728,-1.651782,-0.671309,-0.095294,0.259582,-0.075019,-0.426563,1.052757,-0.501097,-0.167883,-0.490187,0.509717,-0.35654,0.08027,0.844069,0.502491,-0.251106,-0.47238,-0.958894,0.13218,0.038321,-0.830422,0.04
5.671857,2.516164,0.755481,2.000246,0.589195,-0.664973,-0.160526,-0.33422,-0.178709,-0.254338,-0.419492,0.590934,2.042035,1.0235,-0.917144,-0.790413,0.475169,-0.911773,0.526948,-0.478975,1.002508,0.918871,0.457456,-0.871099,-0.173039,0.183525,-0.814247,0.764489,-0.367119,-0.302509,-0.280112,0.346371,-0.355194,-0.221704,0.237801,-1.056233,-0.429369,-0.220289,-0.462071,-0.600998,0.726226,1.542086,-0.37572,0.509519,-1.31495,0.705147,-0.154382,-0.616095,?
-7.279531,-4.050393,0.253671,-1.17768,-2.249479,-0.580937,1.103075,-3.568833,-0.455093,-1.403768,-0.333159,-1.890119,1.569799,1.785407,1.337944,1.202346,-1.237208,1.825318,0.150981,1.500887,0.602691,0.354689,1.21754,-1.480081,-0.098765,0.197532,-1.676522,-0.699217,-1.338522,0.93822,-0.58183,1.009074,1.180314,-0.138524,-0.046709,-0.673734,-0.732818,1.366119,0.609788,0.984725,-0.670251,-0.607346,-1.466549,-0.905539,0.636986,-0.159404,0.119592,0.3381,?
-0.390171,-2.507019,-1.427312,-1.500983,0.178994,0.63809,-1.470403,0.370948,0.526338,-0.300281,0.637823,-1.331731,1.221217,0.246101,0.018456,0.67098,1.465051,1.48885,0.750461,-0.613311,0.923424,-0.225959,-0.268889,-0.136156,0.548164,-0.44919,0.398696,-0.870627,0.165999,-1.024479,-1.308053,0.661454,-0.048098,-0.106379,-0.111754,-0.755387,-0.108169,0.300384,0.055051,-1.136548,0.269982,-0.412946,1.163582,0.077511,0.222659,-0.313923,0.526215,0.152745,?
-2.71712,-0.021019,3.821474,0.940651,2.192835,5.654841,0.655446,0.308917,0.776094,3.06157,-1.535116,0.099719,-1.472953,1.49195,1.410667,-1.368843,0.187137,1.64497,-1.727945,-1.695214,0.804704,-1.152614,-1.624653,1.54794,-0.930688,0.337477,-1.438544,-0.77492,0.727522,-0.667097,-0.602674,0.665421,-0.248938,-0.128662,0.687881,-0.465066,-1.09769,-0.364642,0.204671,-0.339028,-0.134,1.039314,0.810588,-1.350549,-0.057485,-0.432827,0.236932,0.288309,0.09
2.817515,5.597179,2.325909,6.159068,-2.232326,-0.085471,-1.738838,1.467142,-0.997146,-0.541964,0.888793,-0.368477,0.31662,-0.263314,-2.582048,0.03622,0.093762,0.314314,-0.075079,-1.069136,0.486842,-0.147229,-0.251259,-0.04647,0.372856,0.106921,0.111073,-0.050644,0.005443,-0.490252,-0.363368,-0.091045,-0.418533,0.475056,0.297438,0.57094,-0.541708,0.564627,-0.159524,-0.550672,0.812119,0.104187,-0.358941,-0.051111,1.095572,-0.064546,-0.559997,0.041165,?
7.175151,3.752594,2.481482,1.093662,-3.388944,0.575729,-0.736496,-1.34628,0.736674,-1.740793,0.322975,-1.225299,0.624352,0.876784,-0.202929,1.597906,-0.837099,0.259011,-0.451704,-1.264415,0.186137,-0.249566,-0.238403,0.142716,0.67554,-0.122835,-0.63347,0.519652,0.135212,-0.767473,-0.141635,0.588756,0.111182,-0.538482,-0.584499,0.57132,0.25938,-0.340472,0.120151,-0.016331,-0.138416,-0.238853,-0.220011,-0.197848,0.460738,-0.990986,-0.392893,-0.094471,?
-8.917069,3.192466,0.954243,1.575469,-5.446244,-0.493748,0.700073,-4.336017,0.541702,-0.238769,1.815645,-1.835336,1.445829,0.314526,-1.121778,-0.876038,-0.214433,-2.339178,-1.300711,1.359843,0.269192,0.516923,1.311643,0.368706,0.662249,1.069643,-1.765261,0.401986,-1.157485,1.48441,-0.690343,0.672051,-1.153939,1.280866,0.38558,-0.535332,-0.310324,-0.381051,-0.586487,-0.185864,-0.115176,0.669024,0.483184,-0.571542,0.991002,1.044738,0.435587,0.818043,?
2.154695,-3.732489,0.312863,1.170775,1.344215,0.481151,-1.582684,1.102356,0.725879,-1.57427,-1.425815,0.442781,0.018588,-0.36416,0.357667,0.235964,-0.570893,-0.816176,-0.026941,-0.211395,1.131329,0.648111,-0.736642,0.764739,0.643606,-0.014172,0.600692,-0.088623,-0.28595,-0.244348,-0.565939,-0.513516,1.297071,0.327138,-0.045237,1.018846,-0.301978,-0.617374,0.210684,0.989719,0.234288,0.363127,0.474165,0.229415,0.16181,1.047222,-0.83883,0.070737,?
6.574384,1.276283,-0.699185,0.276221,-4.114103,-0.129558,2.164776,0.452097,1.380459,4.619299,-1.831392,-0.034428,-1.066028,0.738348,1.669436,-0.288969,-0.397406,0.11033,0.666028,0.300295,1.45237,-2.155072,0.954541,-0.830198,0.888741,0.819474,0.204811,-0.373071,2.522799,1.617976,-2.413198,0.167469,0.543928,-0.739005,-0.789414,-0.324402,-0.043087,-0.545301,-0.253465,0.205212,-0.010702,0.217455,-0.751209,0.255733,0.264285,-0.391839,-0.291677,-0.496094,0.02
-2.601508,-3.873353,0.617296,0.814422,0.11813,-0.184161,0.588838,0.698885,-0.179499,-0.863427,-1.238513,-0.354442,-1.032597,-0.581737,0.070458,0.805444,0.161691,0.409504,-1.160561,0.042097,0.614675,0.343134,-0.005179,-0.754117,-0.401529,0.130132,0.236764,-0.549933,-0.377751,0.388504,0.030243,0.453428,0.176503,-0.043056,0.227453,1.638794,-0.139671,-0.546535,0.199937,-0.136793,0.431037,-0.196894,-0.450223,-0.861101,0.430969,-0.796392,0.204609,-0.394911,?
-12.658032,23.953109,24.220123,-16.821556,14.390275,0.561181,-2.821973,11.416776,3.332823,-4.801762,-2.115358,-7.012666,6.015812,-0.583862,-2.769282,-0.460813,-4.242757,1.999673,-2.508497,2.656966,-0.227223,1.803675,-0.173126,-1.706927,1.956896,-0.63018,-0.382822,-2.080874,3.657623,3.39407,-0.109307,-1.066902,-0.840721,-1.62023,-0.86316,0.957335,4.13177,3.615559,-2.579097,0.417027,3.273577,0.72399,0.025605,-1.729423,0.625056,2.041769,0.793418,0.791849,1
-0.557178,-3.190193,0.176474,2.468971,1.916446,-0.768332,0.442251,2.105294,0.335032,-0.783578,-0.545957,0.45717,1.043427,0.178894,1.547806,-0.110176,-0.699736,-0.832406,0.478541,-1.17842,1.093456,-0.620065,-0.772636,0.238881,0.592955,-0.989553,-0.132725,0.858555,-0.646303,0.346493,-0.980418,0.741266,-0.365071,0.548526,0.381784,0.153499,-0.03045,-0.871843,-0.000152,0.123985,0.972603,0.697509,0.705491,0.137805,0.600985,0.520564,0.009081,-0.10878,?
-2.67704,-3.57028,-0.392833,1.204248,0.737809,0.306167,-1.149203,0.504866,0.860213,-1.071295,-1.026396,-0.153758,0.598652,0.394965,-0.975294,0.200806,0.994988,1.625918,0.167438,-0.171408,0.745743,0.540821,0.498066,-0.891767,-0.483897,0.176016,-0.186152,-0.379445,-0.597189,0.534738,-0.776414,-0.083564,-0.226376,0.177464,0.02106,-0.404825,-0.1207,0.182889,-0.230872,-0.119611,-0.951674,-0.71543,0.413485,0.024584,-0.248631,-0.078421,-0.178457,0.570291,?
3.618008,3.777469,-0.692478,-1.595566,-1.740855,1.005122,-1.299025,-0.758653,1.070467,-0.834102,-0.244064,-1.561448,-1.801938,-1.331604,-0.72527,0.967677,0.000026,0.149818,-1.236006,-0.476818,0.266655,-0.281308,-0.134952,0.094753,0.520066,-0.306745,-0.276831,0.690412,0.223541,-0.405174,-0.128278,0.003519,-0.269886,0.268649,-0.761857,0.39333,-0.379719,-0.075034,0.635498,0.964353,-0.5245,0.267931,0.206514,-0.344407,0.15771,0.011532,-0.230411,0.46272,?
-5.550664,3.38367,0.370906,-4.394496,4.359388,5.685037,1.681677,2.398091,-4.512093,-4.344168,3.52997,7.756077,1.369193,3.291465,1.857032,1.33963,3.140098,1.048221,-4.059114,1.141113,-0.810712,-2.552456,2.813445,0.549819,2.330339,1.344236,-0.083123,1.969942,0.760835,0.989043,-0.612087,-0.545943,-0.029645,0.20961,-2.866266,0.022368,-0.791151,0.269548,-0.270845,0.764353,1.56754,0.952111,0.085113,-0.2913,0.33191,-0.329091,-1.061344,0.356323,0.07
-3.778012,-4.596145,-0.182521,-0.737909,-0.793536,0.806106,-0.993002,0.665983,0.095237,-0.249943,-1.082087,0.394631,1.314003,-0.0726,0.85179,-1.083548,0.901199,-0.032528,0.267647,-0.076116,0.694613,-0.414932,0.108894,-0.113395,0.456354,-0.119389,-0.298016,0.456749,0.269907,-0.270778,1.030433,-1.477479,0.032652,-0.275462,0.481424,-0.140656,0.259213,0.852685,1.240925,0.187542,-0.188618,0.127563,0.282428,-0.270215,-0.144266,-0.720085,1.485361,0.309249,?
7.468172,9.486278,-2.300646,-0.016112,0.731831,0.001434,-1.598995,-1.942694,-0.501478,-0.324644,-0.923623,-1.671846,-0.292768,-0.649018,0.624499,0.95226,-0.358359,0.418089,-0.642667,-0.447601,0.355184,0.025868,0.668536,0.007796,0.667565,-0.523196,-0.875875,0.270054,0.137495,-0.885987,0.053346,0.568166,-0.503407,-2.366165,-0.537295,-0.456311,0.02718,-0.046609,1.117294,0.026168,-0.685238,0.50342,-0.258334,0.411443,-0.346915,-0.709824,0.322933,0.535294,?
5.548317,-0.151908,3.284062,1.850099,-1.648391,0.896777,-2.589374,-0.103862,-3.296413,0.061624,0.311094,0.269668,1.687668,-0.110542,1.035476,-0.199883,-0.466208,0.787256,-0.510368,-0.328882,1.037994,0.574748,1.364827,0.394025,-0.283101,1.098473,0.715098,-1.370136,0.197583,-0.084048,3.086674,1.083688,0.330653,0.515093,0.287796,-0.405623,1.160339,-0.104589,0.276262,-0.231838,-0.47479,0.651537,1.000491,-0.365042,-0.740084,-0.75757,0.598306,0.318762,?
